score_1;score_2;protein_name_1;protein_name_2;comments
1.0;0.0;P28336;Q9UNW8;
1.0;0.0;P29371;Q9UNW8;
1.0;0.0;P30550;Q9UNW8;
1.0;0.0;P30556;Q9UNW8;
1.0;0.0;P30559;Q9UNW8;
1.0;0.0;P30968;Q9UNW8;
1.0;0.0;P30989;Q9UNW8;
1.0;0.0;P32238;Q9UNW8;
1.0;0.0;P32239;Q9UNW8;
1.0;0.0;P34981;Q9UNW8;
1.0;0.0;P34995;Q9UNW8;
1.0;0.0;P35367;Q9UNW8;
1.0;0.0;P37288;Q9UNW8;
1.0;0.0;P41180;Q9UNW8;
1.0;0.0;P41231;Q9UNW8;
1.0;0.0;P41594;Q9UNW8;
1.0;0.0;P41595;Q9UNW8;
1.0;0.0;P43088;Q9UNW8;
1.0;0.0;P43657;Q9UNW8;
1.0;0.0;P46093;Q9UNW8;
1.0;0.0;P46094;Q9UNW8;
1.0;0.0;P46663;Q9UNW8;
1.0;0.0;P47871;Q9UNW8;
1.0;0.0;P47900;Q9UNW8;
1.0;0.0;P47901;Q9UNW8;
1.0;0.0;P55085;Q9UNW8;
1.0;0.0;Q13255;Q9UNW8;
1.0;0.0;Q13304;Q9UNW8;
1.0;0.0;Q15077;Q9UNW8;
1.0;0.0;Q15722;Q9UNW8;
1.0;0.0;Q15743;Q9UNW8;
1.0;0.0;Q5T6X5;Q9UNW8;
1.0;0.0;Q6W5P4;Q9UNW8;
1.0;0.0;Q8IYL9;Q9UNW8;
1.0;0.0;Q8NFJ6;Q9UNW8;
1.0;0.0;Q8TCW9;Q9UNW8;
1.0;0.0;Q92633;Q9UNW8;
1.0;0.0;Q92847;Q9UNW8;
1.0;0.0;Q969F8;Q9UNW8;
1.0;0.0;Q969V1;Q9UNW8;
1.0;0.0;Q96G91;Q9UNW8;
1.0;0.0;Q96P65;Q9UNW8;
1.0;0.0;Q96RI0;Q9UNW8;
1.0;0.0;Q99677;Q9UNW8;
1.0;0.0;Q99705;Q9UNW8;
1.0;0.0;Q9GZQ4;Q9UNW8;
1.0;0.0;Q9GZQ6;Q9UNW8;
1.0;0.0;Q9H1C0;Q9UNW8;
1.0;0.0;Q9HB89;Q9UNW8;
1.0;0.0;Q9HBW0;Q9UNW8;
1.0;0.0;Q9NPC1;Q9UNW8;
1.0;0.0;Q9NS75;Q9UNW8;
1.0;0.0;Q9UBY5;Q9UNW8;
1.0;0.0;Q9UHM6;Q9UNW8;
1.0;0.0;Q9UKP6;Q9UNW8;
1.0;0.0;O15130;Q9UNW8;
1.0;0.0;O43555;Q9UNW8;
1.0;0.0;O95399;Q9UNW8;
1.0;0.0;P00734;Q9UNW8;
1.0;0.0;P01019;Q9UNW8;
1.0;0.0;P01042;Q9UNW8;
1.0;0.0;P01148;Q9UNW8;
1.0;0.0;P01178;Q9UNW8;
1.0;0.0;P01185;Q9UNW8;
1.0;0.0;P01275;Q9UNW8;
1.0;0.0;P01350;Q9UNW8;
1.0;0.0;P04083;Q9UNW8;
1.0;0.0;P05305;Q9UNW8;
1.0;0.0;P06307;Q9UNW8;
1.0;0.0;P07492;Q9UNW8;
1.0;0.0;P08949;Q9UNW8;
1.0;0.0;P0C0P6;Q9UNW8;
1.0;0.0;P0DJI8;Q9UNW8;
1.0;0.0;P12872;Q9UNW8;
1.0;0.0;P14138;Q9UNW8;
1.0;0.0;P20366;Q9UNW8;
1.0;0.0;P20382;Q9UNW8;
1.0;0.0;P20396;Q9UNW8;
1.0;0.0;P20800;Q9UNW8;
1.0;0.0;P30990;Q9UNW8;
1.0;0.0;P47992;Q9UNW8;
1.0;0.0;P48645;Q9UNW8;
1.0;0.0;P55773;Q9UNW8;
1.0;0.0;P58294;Q9UNW8;
1.0;0.0;P83859;Q9UNW8;
1.0;0.0;Q15726;Q9UNW8;
1.0;0.0;Q5H8A3;Q9UNW8;
1.0;0.0;Q765I0;Q9UNW8;
1.0;0.0;Q9HC23;Q9UNW8;
1.0;0.0;Q9UBD3;Q9UNW8;
1.0;0.0;Q9UBU3;Q9UNW8;
1.0;0.0;Q9UHF0;Q9UNW8;
1.0;0.0;O00254;Q9Y271;
1.0;0.0;O00398;Q9Y271;
1.0;0.0;O14842;Q9Y271;
1.0;0.0;O14843;Q9Y271;
1.0;0.0;O15552;Q9Y271;
1.0;0.0;O43193;Q9Y271;
1.0;0.0;O43613;Q9Y271;
1.0;0.0;O43614;Q9Y271;
1.0;0.0;O95665;Q9Y271;
1.0;0.0;P05067;Q9Y271;
1.0;0.0;P08912;Q9Y271;
1.0;0.0;P11229;Q9Y271;
1.0;0.0;P20309;Q9Y271;
1.0;0.0;P21452;Q9Y271;
1.0;0.0;P21731;Q9Y271;
1.0;0.0;P24530;Q9Y271;
1.0;0.0;P25090;Q9Y271;
1.0;0.0;P25100;Q9Y271;
1.0;0.0;P25101;Q9Y271;
1.0;0.0;P25103;Q9Y271;
1.0;0.0;P25105;Q9Y271;
1.0;0.0;P25116;Q9Y271;
1.0;0.0;P28336;Q9Y271;
1.0;0.0;P29371;Q9Y271;
1.0;0.0;P30550;Q9Y271;
1.0;0.0;P30556;Q9Y271;
1.0;0.0;P30559;Q9Y271;
1.0;0.0;P30968;Q9Y271;
1.0;0.0;P30989;Q9Y271;
1.0;0.0;P32238;Q9Y271;
1.0;0.0;P32239;Q9Y271;
1.0;0.0;P34981;Q9Y271;
1.0;0.0;P34995;Q9Y271;
1.0;0.0;P35367;Q9Y271;
1.0;0.0;P37288;Q9Y271;
1.0;0.0;P41180;Q9Y271;
1.0;0.0;P41231;Q9Y271;
1.0;0.0;P41594;Q9Y271;
1.0;0.0;P41595;Q9Y271;
1.0;0.0;P43088;Q9Y271;
1.0;0.0;P43657;Q9Y271;
1.0;0.0;P46093;Q9Y271;
1.0;0.0;P46094;Q9Y271;
1.0;0.0;P46663;Q9Y271;
1.0;0.0;P47871;Q9Y271;
1.0;0.0;P47900;Q9Y271;
1.0;0.0;P47901;Q9Y271;
1.0;0.0;P55085;Q9Y271;
1.0;0.0;Q13255;Q9Y271;
1.0;0.47600000000000003;Q13304;Q9Y271;
1.0;0.0;Q15077;Q9Y271;
1.0;0.0;Q15722;Q9Y271;
1.0;0.0;Q15743;Q9Y271;
1.0;0.0;Q5T6X5;Q9Y271;
1.0;0.0;Q6W5P4;Q9Y271;
1.0;0.0;Q8IYL9;Q9Y271;
1.0;0.0;Q8NFJ6;Q9Y271;
1.0;0.0;Q8TCW9;Q9Y271;
1.0;0.0;Q92633;Q9Y271;
1.0;0.0;Q92847;Q9Y271;
1.0;0.0;Q969F8;Q9Y271;
1.0;0.0;Q969V1;Q9Y271;
1.0;0.0;Q96G91;Q9Y271;
1.0;0.0;Q96P65;Q9Y271;
1.0;0.0;Q96RI0;Q9Y271;
1.0;0.0;Q99677;Q9Y271;
1.0;0.0;Q99705;Q9Y271;
1.0;0.0;Q9GZQ4;Q9Y271;
1.0;0.0;Q9GZQ6;Q9Y271;
1.0;0.0;Q9H1C0;Q9Y271;
1.0;0.0;Q9HB89;Q9Y271;
1.0;0.0;Q9HBW0;Q9Y271;
1.0;0.0;Q9NPC1;Q9Y271;
1.0;0.753;Q9NS75;Q9Y271;
1.0;0.0;Q9UBY5;Q9Y271;
1.0;0.0;Q9UHM6;Q9Y271;
1.0;0.0;Q9UKP6;Q9Y271;
1.0;0.0;Q9UNW8;Q9Y271;
1.0;0.0;O15130;Q9Y271;
1.0;0.0;O43555;Q9Y271;
1.0;0.0;O95399;Q9Y271;
1.0;0.0;P00734;Q9Y271;
1.0;0.0;P01019;Q9Y271;
1.0;0.0;P01042;Q9Y271;
1.0;0.0;P01148;Q9Y271;
1.0;0.0;P01178;Q9Y271;
1.0;0.0;P01185;Q9Y271;
1.0;0.0;P01275;Q9Y271;
1.0;0.0;P01350;Q9Y271;
1.0;0.0;P04083;Q9Y271;
1.0;0.0;P05305;Q9Y271;
1.0;0.0;P06307;Q9Y271;
1.0;0.0;P07492;Q9Y271;
1.0;0.0;P08949;Q9Y271;
1.0;0.0;P0C0P6;Q9Y271;
1.0;0.0;P0DJI8;Q9Y271;
1.0;0.0;P12872;Q9Y271;
1.0;0.0;P14138;Q9Y271;
1.0;0.0;P20366;Q9Y271;
1.0;0.0;P20382;Q9Y271;
1.0;0.0;P20396;Q9Y271;
1.0;0.0;P20800;Q9Y271;
1.0;0.0;P30990;Q9Y271;
1.0;0.0;P47992;Q9Y271;
1.0;0.0;P48645;Q9Y271;
1.0;0.0;P55773;Q9Y271;
1.0;0.0;P58294;Q9Y271;
1.0;0.0;P83859;Q9Y271;
1.0;0.0;Q15726;Q9Y271;
1.0;0.0;Q5H8A3;Q9Y271;
1.0;0.0;Q765I0;Q9Y271;
1.0;0.0;Q9HC23;Q9Y271;
1.0;0.0;Q9UBD3;Q9Y271;
1.0;0.0;Q9UBU3;Q9Y271;
1.0;0.0;Q9UHF0;Q9Y271;
1.0;0.0;O00254;O15130;
1.0;0.0;O00398;O15130;
1.0;0.0;O14842;O15130;
1.0;0.0;O14843;O15130;
1.0;0.0;O00254;O43555;
1.0;0.0;O00398;O43555;
1.0;0.0;O14842;O43555;
1.0;0.0;O14843;O43555;
1.0;0.0;O15552;O43555;
1.0;0.0;O43193;O43555;
1.0;0.0;O00254;O95399;
1.0;0.0;O00398;O95399;
1.0;0.0;O14842;O95399;
1.0;0.0;O14843;O95399;
1.0;0.0;O15552;O95399;
1.0;0.0;O43193;O95399;
1.0;0.0;O43613;O95399;
1.0;0.0;O43614;O95399;
1.0;0.5720000000000001;O00254;P00734;
1.0;0.0;O00398;P00734;
1.0;0.0;O14842;P00734;
1.0;0.0;O14843;P00734;
1.0;0.0;O15552;P00734;
1.0;0.0;O43193;P00734;
1.0;0.0;O43613;P00734;
1.0;0.0;O43614;P00734;
1.0;0.0;O95665;P00734;
1.0;0.0;O00254;P01148;
1.0;0.0;O00398;P01148;
1.0;0.0;O14842;P01148;
1.0;0.0;O14843;P01148;
1.0;0.0;O15552;P01148;
1.0;0.0;O43193;P01148;
1.0;0.0;O43613;P01148;
1.0;0.0;O43614;P01148;
1.0;0.0;O95665;P01148;
1.0;0.0;O00254;P01178;
1.0;0.0;O00398;P01178;
1.0;0.0;O14842;P01178;
1.0;0.0;O14843;P01178;
1.0;0.0;O15552;P01178;
1.0;0.0;O43193;P01178;
1.0;0.0;O43613;P01178;
1.0;0.0;O43614;P01178;
1.0;0.0;O95665;P01178;
1.0;0.0;O00254;P01350;
1.0;0.0;O00398;P01350;
1.0;0.0;O14842;P01350;
1.0;0.0;O14843;P01350;
1.0;0.0;O15552;P01350;
1.0;0.0;O43193;P01350;
1.0;0.0;O43613;P01350;
1.0;0.0;O43614;P01350;
1.0;0.0;O95665;P01350;
1.0;0.0;O00254;P05305;
1.0;0.0;O00398;P05305;
1.0;0.0;O14842;P05305;
1.0;0.0;O14843;P05305;
1.0;0.0;O15552;P05305;
1.0;0.0;O43193;P05305;
1.0;0.0;O43613;P05305;
1.0;0.0;O43614;P05305;
1.0;0.0;O95665;P05305;
1.0;0.0;P05067;P05305;
1.0;0.0;O00254;P06307;
1.0;0.0;O00398;P06307;
1.0;0.0;O14842;P06307;
1.0;0.0;O14843;P06307;
1.0;0.0;O15552;P06307;
1.0;0.0;O43193;P06307;
1.0;0.0;O43613;P06307;
1.0;0.0;O43614;P06307;
1.0;0.0;O95665;P06307;
1.0;0.0;P05067;P06307;
1.0;0.0;O00254;P07492;
1.0;0.0;O00398;P07492;
1.0;0.0;O14842;P07492;
1.0;0.0;O14843;P07492;
1.0;0.0;O15552;P07492;
1.0;0.0;O43193;P07492;
1.0;0.0;O43613;P07492;
1.0;0.0;O43614;P07492;
1.0;0.0;O95665;P07492;
1.0;0.0;P05067;P07492;
1.0;0.0;O00254;P08949;
1.0;0.0;O00398;P08949;
1.0;0.0;O14842;P08949;
1.0;0.0;O14843;P08949;
1.0;0.0;O15552;P08949;
1.0;0.0;O43193;P08949;
1.0;0.0;O43613;P08949;
1.0;0.0;O43614;P08949;
1.0;0.0;O95665;P08949;
1.0;0.0;P05067;P08949;
1.0;0.0;P08912;P08949;
1.0;0.0;O00254;P12872;
1.0;0.0;O00398;P12872;
1.0;0.0;O14842;P12872;
1.0;0.0;O14843;P12872;
1.0;0.0;O15552;P12872;
1.0;0.0;O43193;P12872;
1.0;0.0;O43613;P12872;
1.0;0.0;O43614;P12872;
1.0;0.0;O95665;P12872;
1.0;0.0;P05067;P12872;
1.0;0.0;P08912;P12872;
1.0;0.0;P11229;P12872;
1.0;0.0;O00254;P14138;
1.0;0.0;O00398;P14138;
1.0;0.0;O14842;P14138;
1.0;0.0;O14843;P14138;
1.0;0.0;O15552;P14138;
1.0;0.0;O43193;P14138;
1.0;0.0;O43613;P14138;
1.0;0.0;O43614;P14138;
1.0;0.0;O95665;P14138;
1.0;0.0;P05067;P14138;
1.0;0.0;P08912;P14138;
1.0;0.0;P11229;P14138;
1.0;0.0;O00254;P20366;
1.0;0.0;O00398;P20366;
1.0;0.0;O14842;P20366;
1.0;0.0;O14843;P20366;
1.0;0.0;O15552;P20366;
1.0;0.0;O43193;P20366;
1.0;0.0;O43613;P20366;
1.0;0.0;O43614;P20366;
1.0;0.0;O95665;P20366;
1.0;0.0;P05067;P20366;
1.0;0.0;P08912;P20366;
1.0;0.0;P11229;P20366;
1.0;0.0;P20309;P20366;
1.0;0.0;O00254;P20396;
1.0;0.0;O00398;P20396;
1.0;0.0;O14842;P20396;
1.0;0.0;O14843;P20396;
1.0;0.0;O15552;P20396;
1.0;0.0;O43193;P20396;
1.0;0.0;O43613;P20396;
1.0;0.0;O43614;P20396;
1.0;0.0;O95665;P20396;
1.0;0.0;P05067;P20396;
1.0;0.0;P08912;P20396;
1.0;0.0;P11229;P20396;
1.0;0.0;P20309;P20396;
1.0;0.0;O00254;P20800;
1.0;0.0;O00398;P20800;
1.0;0.0;O14842;P20800;
1.0;0.0;O14843;P20800;
1.0;0.0;O15552;P20800;
1.0;0.0;O43193;P20800;
1.0;0.0;O43613;P20800;
1.0;0.0;O43614;P20800;
1.0;0.0;O95665;P20800;
1.0;0.0;P05067;P20800;
1.0;0.0;P08912;P20800;
1.0;0.0;P11229;P20800;
1.0;0.0;P20309;P20800;
1.0;0.0;O00254;P30990;
1.0;0.0;O00398;P30990;
1.0;0.0;O14842;P30990;
1.0;0.0;O14843;P30990;
1.0;0.0;O15552;P30990;
1.0;0.0;O43193;P30990;
1.0;0.0;O43613;P30990;
1.0;0.0;O43614;P30990;
1.0;0.0;O95665;P30990;
1.0;0.0;P05067;P30990;
0.373;0.415;P08138;P30990;
1.0;0.0;P08912;P30990;
1.0;0.0;P11229;P30990;
1.0;0.0;P20309;P30990;
1.0;0.0;P21452;P30990;
1.0;0.0;P21731;P30990;
1.0;0.0;P24530;P30990;
1.0;0.0;P25090;P30990;
1.0;0.0;P25100;P30990;
1.0;0.0;P25101;P30990;
1.0;0.0;P25103;P30990;
1.0;0.0;P25105;P30990;
1.0;0.0;P25116;P30990;
1.0;0.0;P28336;P30990;
1.0;0.0;P29371;P30990;
1.0;0.0;P30550;P30990;
1.0;0.0;P30556;P30990;
1.0;0.0;P30559;P30990;
1.0;0.0;P30968;P30990;
1.0;0.856;P30989;P30990;
1.0;0.0;O00254;P47992;
1.0;0.0;O00398;P47992;
1.0;0.0;O14842;P47992;
1.0;0.0;O14843;P47992;
1.0;0.0;O15552;P47992;
1.0;0.0;O43193;P47992;
1.0;0.0;O43613;P47992;
1.0;0.0;O43614;P47992;
1.0;0.0;O95665;P47992;
1.0;0.0;P05067;P47992;
1.0;0.0;P08912;P47992;
1.0;0.0;P11229;P47992;
1.0;0.0;P20309;P47992;
1.0;0.0;P21452;P47992;
1.0;0.0;P21731;P47992;
1.0;0.0;P24530;P47992;
1.0;0.0;P25090;P47992;
1.0;0.0;P25100;P47992;
1.0;0.0;P25101;P47992;
1.0;0.0;P25103;P47992;
1.0;0.0;P25105;P47992;
1.0;0.0;P25116;P47992;
1.0;0.0;P28336;P47992;
1.0;0.0;P29371;P47992;
1.0;0.0;P30550;P47992;
1.0;0.0;P30556;P47992;
1.0;0.0;P30559;P47992;
1.0;0.0;P30968;P47992;
1.0;0.0;P30989;P47992;
1.0;0.0;P32238;P47992;
1.0;0.0;P32239;P47992;
1.0;0.0;P34981;P47992;
1.0;0.0;P34995;P47992;
1.0;0.0;P35367;P47992;
1.0;0.0;P37288;P47992;
1.0;0.0;P41180;P47992;
1.0;0.0;P41231;P47992;
1.0;0.0;P41594;P47992;
1.0;0.0;P41595;P47992;
1.0;0.0;P43088;P47992;
1.0;0.0;P43657;P47992;
1.0;0.0;P46093;P47992;
1.0;0.0;P46094;P47992;
1.0;0.0;P46663;P47992;
1.0;0.0;P47871;P47992;
1.0;0.0;P47900;P47992;
1.0;0.0;P47901;P47992;
1.0;0.0;O00254;P58294;
1.0;0.0;O00398;P58294;
1.0;0.0;O14842;P58294;
1.0;0.0;O14843;P58294;
1.0;0.0;O15552;P58294;
1.0;0.0;O43193;P58294;
1.0;0.0;O43613;P58294;
1.0;0.0;O43614;P58294;
1.0;0.0;O95665;P58294;
1.0;0.0;P05067;P58294;
1.0;0.0;P08912;P58294;
1.0;0.0;P11229;P58294;
1.0;0.0;P20309;P58294;
1.0;0.0;P21452;P58294;
1.0;0.0;P21731;P58294;
1.0;0.0;P24530;P58294;
1.0;0.0;P25090;P58294;
1.0;0.0;P25100;P58294;
1.0;0.0;P25101;P58294;
1.0;0.0;P25103;P58294;
1.0;0.0;P25105;P58294;
1.0;0.0;P25116;P58294;
1.0;0.0;P28336;P58294;
1.0;0.0;P29371;P58294;
1.0;0.0;P30550;P58294;
1.0;0.0;P30556;P58294;
1.0;0.0;P30559;P58294;
1.0;0.0;P30968;P58294;
1.0;0.0;P30989;P58294;
1.0;0.0;P32238;P58294;
1.0;0.0;P32239;P58294;
1.0;0.0;P34981;P58294;
1.0;0.0;P34995;P58294;
1.0;0.0;P35367;P58294;
1.0;0.0;P37288;P58294;
1.0;0.0;P41180;P58294;
1.0;0.0;P41231;P58294;
1.0;0.0;P41594;P58294;
1.0;0.0;P41595;P58294;
1.0;0.0;P43088;P58294;
1.0;0.0;P43657;P58294;
1.0;0.0;P46093;P58294;
1.0;0.0;P46094;P58294;
1.0;0.0;P46663;P58294;
1.0;0.0;P47871;P58294;
1.0;0.0;P47900;P58294;
1.0;0.0;P47901;P58294;
1.0;0.0;P55085;P58294;
1.0;0.0;O00254;P83859;
1.0;0.0;O00398;P83859;
1.0;0.0;O14842;P83859;
1.0;0.0;O14843;P83859;
1.0;0.0;O15552;P83859;
1.0;0.0;O43193;P83859;
1.0;0.0;O43613;P83859;
1.0;0.0;O43614;P83859;
1.0;0.0;O95665;P83859;
1.0;0.0;P05067;P83859;
1.0;0.0;P08912;P83859;
1.0;0.0;P11229;P83859;
1.0;0.0;P20309;P83859;
1.0;0.0;P21452;P83859;
1.0;0.0;P21731;P83859;
1.0;0.0;P24530;P83859;
1.0;0.0;P25090;P83859;
1.0;0.0;P25100;P83859;
1.0;0.0;P25101;P83859;
1.0;0.0;P25103;P83859;
1.0;0.0;P25105;P83859;
1.0;0.0;P25116;P83859;
1.0;0.0;P28336;P83859;
1.0;0.0;P29371;P83859;
1.0;0.0;P30550;P83859;
1.0;0.0;P30556;P83859;
1.0;0.0;P30559;P83859;
1.0;0.0;P30968;P83859;
1.0;0.0;P30989;P83859;
1.0;0.0;P32238;P83859;
1.0;0.0;P32239;P83859;
1.0;0.0;P34981;P83859;
1.0;0.0;P34995;P83859;
1.0;0.0;P35367;P83859;
1.0;0.0;P37288;P83859;
1.0;0.0;P41180;P83859;
1.0;0.0;P41231;P83859;
1.0;0.0;P41594;P83859;
1.0;0.0;P41595;P83859;
1.0;0.0;P43088;P83859;
1.0;0.0;P43657;P83859;
1.0;0.0;P46093;P83859;
1.0;0.0;P46094;P83859;
1.0;0.0;P46663;P83859;
1.0;0.0;P47871;P83859;
1.0;0.0;P47900;P83859;
1.0;0.0;P47901;P83859;
1.0;0.0;P55085;P83859;
1.0;0.0;O00254;Q15726;
1.0;0.0;O00398;Q15726;
1.0;0.0;O14842;Q15726;
1.0;0.0;O14843;Q15726;
1.0;0.0;O15552;Q15726;
1.0;0.0;O43193;Q15726;
1.0;0.0;O43613;Q15726;
1.0;0.0;O43614;Q15726;
1.0;0.0;O95665;Q15726;
1.0;0.0706;P05067;Q15726;
1.0;0.0;P08912;Q15726;
1.0;0.0;P11229;Q15726;
1.0;0.0;P20309;Q15726;
1.0;0.0;P21452;Q15726;
1.0;0.0;P21731;Q15726;
1.0;0.0;P24530;Q15726;
1.0;0.0;P25090;Q15726;
1.0;0.0;P25100;Q15726;
1.0;0.0;P25101;Q15726;
1.0;0.0;P25103;Q15726;
1.0;0.0;P25105;Q15726;
1.0;0.0;P25116;Q15726;
1.0;0.0;P28336;Q15726;
1.0;0.0;P29371;Q15726;
1.0;0.0;P30550;Q15726;
1.0;0.0;P30556;Q15726;
1.0;0.0;P30559;Q15726;
1.0;0.0;P30968;Q15726;
1.0;0.0;P30989;Q15726;
1.0;0.0;P32238;Q15726;
1.0;0.0;P32239;Q15726;
1.0;0.0;P34981;Q15726;
1.0;0.0;P34995;Q15726;
1.0;0.0;P35367;Q15726;
1.0;0.0;P37288;Q15726;
1.0;0.0;P41180;Q15726;
1.0;0.0;P41231;Q15726;
1.0;0.0;P41594;Q15726;
1.0;0.0;P41595;Q15726;
1.0;0.0;P43088;Q15726;
1.0;0.0;P43657;Q15726;
1.0;0.0;P46093;Q15726;
1.0;0.0;P46094;Q15726;
1.0;0.0;P46663;Q15726;
1.0;0.0;P47871;Q15726;
1.0;0.0;P47900;Q15726;
1.0;0.0;P47901;Q15726;
1.0;0.0;P55085;Q15726;
1.0;0.0;Q13255;Q15726;
1.0;0.0;Q13304;Q15726;
1.0;0.0;Q15077;Q15726;
1.0;0.0;Q15722;Q15726;
1.0;0.0;O00254;Q765I0;
1.0;0.0;O00398;Q765I0;
1.0;0.0;O14842;Q765I0;
1.0;0.0;O14843;Q765I0;
1.0;0.0;O15552;Q765I0;
1.0;0.0;O43193;Q765I0;
1.0;0.0;O43613;Q765I0;
1.0;0.0;O43614;Q765I0;
1.0;0.0;O95665;Q765I0;
1.0;0.0;P05067;Q765I0;
1.0;0.0;P08912;Q765I0;
1.0;0.0;P11229;Q765I0;
1.0;0.0;P20309;Q765I0;
1.0;0.0;P21452;Q765I0;
1.0;0.0;P21731;Q765I0;
1.0;0.0;P24530;Q765I0;
1.0;0.0;P25090;Q765I0;
1.0;0.0;P25100;Q765I0;
1.0;0.0;P25101;Q765I0;
1.0;0.0;P25103;Q765I0;
1.0;0.0;P25105;Q765I0;
1.0;0.0;P25116;Q765I0;
1.0;0.0;P28336;Q765I0;
1.0;0.0;P29371;Q765I0;
1.0;0.0;P30550;Q765I0;
1.0;0.0;P30556;Q765I0;
1.0;0.0;P30559;Q765I0;
1.0;0.0;P30968;Q765I0;
1.0;0.0;P30989;Q765I0;
1.0;0.0;P32238;Q765I0;
1.0;0.0;P32239;Q765I0;
1.0;0.0;P34981;Q765I0;
1.0;0.0;P34995;Q765I0;
1.0;0.0;P35367;Q765I0;
1.0;0.0;P37288;Q765I0;
1.0;0.0;P41180;Q765I0;
1.0;0.0;P41231;Q765I0;
1.0;0.0;P41594;Q765I0;
1.0;0.0;P41595;Q765I0;
1.0;0.0;P43088;Q765I0;
1.0;0.0;P43657;Q765I0;
1.0;0.0;P46093;Q765I0;
1.0;0.0;P46094;Q765I0;
1.0;0.0;P46663;Q765I0;
1.0;0.0;P47871;Q765I0;
1.0;0.0;P47900;Q765I0;
1.0;0.0;P47901;Q765I0;
1.0;0.0;P55085;Q765I0;
1.0;0.0;Q13255;Q765I0;
1.0;0.0;Q13304;Q765I0;
1.0;0.0;Q15077;Q765I0;
1.0;0.0;Q15722;Q765I0;
1.0;0.0;Q15743;Q765I0;
1.0;0.0;Q5T6X5;Q765I0;
1.0;0.0;Q6W5P4;Q765I0;
1.0;0.0;O00254;Q9HC23;
1.0;0.0;O00398;Q9HC23;
1.0;0.0;O14842;Q9HC23;
1.0;0.0;O14843;Q9HC23;
1.0;0.0;O15552;Q9HC23;
1.0;0.0;O43193;Q9HC23;
1.0;0.0;O43613;Q9HC23;
1.0;0.0;O43614;Q9HC23;
1.0;0.0;O95665;Q9HC23;
1.0;0.0;P05067;Q9HC23;
1.0;0.0;P08912;Q9HC23;
1.0;0.0;P11229;Q9HC23;
1.0;0.0;P20309;Q9HC23;
1.0;0.0;P21452;Q9HC23;
1.0;0.0;P21731;Q9HC23;
1.0;0.0;P24530;Q9HC23;
1.0;0.0;P25090;Q9HC23;
1.0;0.0;P25100;Q9HC23;
1.0;0.0;P25101;Q9HC23;
1.0;0.0;P25103;Q9HC23;
1.0;0.0;P25105;Q9HC23;
1.0;0.0;P25116;Q9HC23;
1.0;0.0;P28336;Q9HC23;
1.0;0.0;P29371;Q9HC23;
1.0;0.0;P30550;Q9HC23;
1.0;0.0;P30556;Q9HC23;
1.0;0.0;P30559;Q9HC23;
1.0;0.0;P30968;Q9HC23;
1.0;0.0;P30989;Q9HC23;
1.0;0.0;P32238;Q9HC23;
1.0;0.0;P32239;Q9HC23;
1.0;0.0;P34981;Q9HC23;
1.0;0.0;P34995;Q9HC23;
1.0;0.0;P35367;Q9HC23;
1.0;0.0;P37288;Q9HC23;
1.0;0.0;P41180;Q9HC23;
1.0;0.0;P41231;Q9HC23;
1.0;0.0;P41594;Q9HC23;
1.0;0.0;P41595;Q9HC23;
1.0;0.0;P43088;Q9HC23;
1.0;0.0;P43657;Q9HC23;
1.0;0.0;P46093;Q9HC23;
1.0;0.0;P46094;Q9HC23;
1.0;0.0;P46663;Q9HC23;
1.0;0.0;P47871;Q9HC23;
1.0;0.0;P47900;Q9HC23;
1.0;0.0;P47901;Q9HC23;
1.0;0.0;P55085;Q9HC23;
1.0;0.0;Q13255;Q9HC23;
1.0;0.0;Q13304;Q9HC23;
1.0;0.0;Q15077;Q9HC23;
1.0;0.0;Q15722;Q9HC23;
1.0;0.0;Q15743;Q9HC23;
1.0;0.0;Q5T6X5;Q9HC23;
1.0;0.0;Q6W5P4;Q9HC23;
1.0;0.0;Q8IYL9;Q9HC23;
1.0;0.0;Q8NFJ6;Q9HC23;
1.0;0.0;Q8TCW9;Q9HC23;
1.0;0.0;Q92633;Q9HC23;
1.0;0.0;Q92847;Q9HC23;
1.0;0.0;Q969F8;Q9HC23;
1.0;0.0;Q969V1;Q9HC23;
1.0;0.0;Q96G91;Q9HC23;
1.0;0.0;Q96P65;Q9HC23;
1.0;0.0;Q96RI0;Q9HC23;
1.0;0.0;Q99677;Q9HC23;
1.0;0.0;Q99705;Q9HC23;
1.0;0.0;Q9GZQ4;Q9HC23;
1.0;0.0;Q9GZQ6;Q9HC23;
1.0;0.0;Q9H1C0;Q9HC23;
0.16;0.0891;Q9HAU4;Q9HC23;
1.0;0.0;Q9HB89;Q9HC23;
1.0;0.0;Q9HBW0;Q9HC23;
1.0;0.0;O00254;Q9UBD3;
1.0;0.0;O00398;Q9UBD3;
1.0;0.0;O14842;Q9UBD3;
1.0;0.0;O14843;Q9UBD3;
1.0;0.0;O15552;Q9UBD3;
1.0;0.0;O43193;Q9UBD3;
1.0;0.0;O43613;Q9UBD3;
1.0;0.0;O43614;Q9UBD3;
1.0;0.0;O95665;Q9UBD3;
1.0;0.0;P05067;Q9UBD3;
1.0;0.0;P08912;Q9UBD3;
1.0;0.0;P11229;Q9UBD3;
1.0;0.0;P20309;Q9UBD3;
1.0;0.0;P21452;Q9UBD3;
1.0;0.0;P21731;Q9UBD3;
1.0;0.0;P24530;Q9UBD3;
1.0;0.0;P25090;Q9UBD3;
