id,name,receptor,receptor_highlight,receptor_desc,adhesion,other,other_desc,transporter,secreted_highlight,secreted_desc
2275,P01225,False,False,,False,False,,False,True,Hormone
2276,P22466,False,False,,False,False,,False,True,Hormone
2277,Q9UBC7,False,False,,False,False,,False,True,Hormone
2278,P01350,False,False,,False,False,,False,True,Hormone
2279,P01275,False,False,,False,False,,False,True,Hormone
2280,P01241,False,False,,False,False,,False,True,Hormone
2281,P01242,False,False,,False,False,,False,True,Hormone
2282,Q9UBU3,False,False,,False,False,,False,True,Hormone
2283,P09681,False,False,,False,False,,False,True,Hormone
2284,P01148,False,False,,False,False,,False,True,Hormone
2285,O43555,False,False,,False,False,,False,True,Hormone
2286,Q96T91,False,False,,False,False,,False,True,Hormone
2287,Q86YW7,False,False,,False,False,,False,True,Hormone
2288,P81172,False,False,,False,False,,False,True,Hormone
2289,P10997,False,False,,False,False,,False,True,Hormone
2290,P01308,False,False,,False,False,,False,True,Hormone
2291,P51460,False,False,,False,False,,False,True,Hormone
2292,Q14641,False,False,,False,False,,False,True,Hormone
2293,Q9Y5Q6,False,False,,False,False,,False,True,Hormone
2294,Q9Y581,False,False,,False,False,,False,True,Hormone
2295,P01229,False,False,,False,False,,False,True,Hormone
2296,Q641Q3,False,False,,False,False,,False,True,Hormone
2297,P12872,False,False,,False,False,,False,True,Hormone
2298,P01160,False,False,,False,False,,False,True,Hormone
2299,P16860,False,False,,False,False,,False,True,Hormone
2300,P23582,False,False,,False,False,,False,True,Hormone
2301,P61366,False,False,,False,False,,False,True,Hormone
2302,P01178,False,False,,False,False,,False,True,Hormone
2303,P20382,False,False,,False,False,,False,True,Hormone
2304,P01189,False,False,,False,False,,False,True,Hormone
2305,P01298,False,False,,False,False,,False,True,Hormone
2306,P01236,False,False,,False,False,,False,True,Hormone
2307,P81277,False,False,,False,False,,False,True,Hormone
2308,P01270,False,False,,False,False,,False,True,Hormone
2309,P12272,False,False,,False,False,,False,True,Hormone
2310,P10082,False,False,,False,False,,False,True,Hormone
2311,Q9HD89,False,False,,False,False,,False,True,Hormone
2312,Q9BQ08,False,False,,False,False,,False,True,Hormone
2313,P04808,False,False,,False,False,,False,True,Hormone
2314,P04090,False,False,,False,False,,False,True,Hormone
2315,Q8WXF3,False,False,,False,False,,False,True,Hormone
2316,P09683,False,False,,False,False,,False,True,Hormone
2317,Q9BT56,False,False,,False,False,,False,True,Hormone
2318,P61278,False,False,,False,False,,False,True,Hormone
2319,P52823,False,False,,False,False,,False,True,Hormone
2320,O76061,False,False,,False,False,,False,True,Hormone
2321,P01266,False,False,,False,False,,False,True,Hormone
2322,Q8N2E6,False,False,,False,False,,False,True,Hormone
2323,P20396,False,False,,False,False,,False,True,Hormone
2324,P01222,False,False,,False,False,,False,True,Hormone
2325,P02766,False,False,,False,False,,False,True,Hormone
2326,P55089,False,False,,False,False,,False,True,Hormone
2327,Q96RP3,False,False,,False,False,,False,True,Hormone
2328,Q969E3,False,False,,False,False,,False,True,Hormone
2329,O95399,False,False,,False,False,,False,True,Hormone
2330,Q765I0,False,False,,False,False,,False,True,Hormone
2331,P01282,False,False,,False,False,,False,True,Hormone
2332,P04217,False,False,,False,False,,False,False,
2333,P01023,False,False,,False,False,,False,False,
2334,A8K2U0,False,False,,False,False,,False,False,
2335,Q6P093,False,False,,False,False,,False,False,
2336,Q6UXT9,False,False,,False,False,,False,False,
2337,Q96GS6,False,False,,False,False,,False,False,
2338,Q5VST6,False,False,,False,False,,False,False,
2339,Q0P651,False,False,,False,False,,False,False,
2340,Q7Z7G0,False,False,,False,False,,False,False,
2341,P22303,False,False,,False,False,,False,False,
2343,Q8NEB7,False,False,,False,False,,False,False,
2344,O15204,False,False,,True,False,,False,False,
2345,Q9UHI8,False,False,,True,False,,False,False,
2346,Q9H324,False,False,,True,False,,False,False,
2347,P58397,False,False,,True,False,,False,False,
2348,Q76LX8,False,False,,True,False,,False,False,
2349,Q8WXS8,False,False,,True,False,,False,False,
2350,Q8TE58,False,False,,True,False,,False,False,
2351,Q8TE57,False,False,,True,False,,False,False,
2352,Q8TE56,False,False,,True,False,,False,False,
2353,Q8TE60,False,False,,True,False,,False,False,
2354,Q8TE59,False,False,,True,False,,False,False,
2355,O95450,False,False,,True,False,,False,False,
2356,P59510,False,False,,True,False,,False,False,
2357,O15072,False,False,,True,False,,False,False,
2358,O75173,False,False,,True,False,,False,False,
2359,Q9UNA0,False,False,,True,False,,False,False,
2360,Q9UKP5,False,False,,True,False,,False,False,
2361,Q9UKP4,False,False,,True,False,,False,False,
2362,Q9UP79,False,False,,True,False,,False,False,
2363,Q9P2N4,False,False,,True,False,,False,False,
2364,Q8N6G6,False,False,,True,False,,False,False,
2365,Q86TH1,False,False,,True,False,,False,False,
2366,P82987,False,False,,True,False,,False,False,
2367,Q6UY14,False,False,,True,False,,False,False,
2368,Q86TW2,False,False,,False,False,,False,False,
2369,C9JUS6,False,False,,False,False,,False,False,
2370,Q9BRR6,False,False,,False,False,,False,False,
2371,Q8IUX7,False,False,,False,False,,False,False,
2372,P43652,False,False,,False,False,,False,False,
2373,P02771,False,False,,False,False,,False,False,
2374,Q15109,True,False,,False,False,,False,False,
2375,Q8N302,False,False,,False,False,,False,False,
2376,O95994,False,False,,False,False,,False,False,
2377,O00253,False,False,,False,False,,False,False,
2378,P01019,False,False,,False,False,,False,False,
2379,P02765,False,False,,False,False,,False,False,
2380,O60218,False,False,,False,False,,False,False,
2381,P02768,False,False,,False,False,,False,False,
2382,Q9NP70,False,False,,False,False,,False,False,
2383,P02760,False,False,,False,False,,False,False,
2384,Q99217,False,False,,False,False,,False,False,
2385,Q99218,False,False,,False,False,,False,False,
2386,Q6UX39,False,False,,True,False,,False,False,
2387,P04745,False,False,,False,False,,False,False,
2388,P04746,False,False,,False,False,,False,False,
2389,P19961,False,False,,False,False,,False,False,
2390,P03950,False,False,,False,False,,False,False,
2391,Q15389,False,False,,False,False,,False,False,
2392,O15123,False,False,,False,False,,False,False,
2393,Q9Y264,False,False,,False,False,,False,False,
2394,O95841,False,False,,False,False,,False,False,
2395,Q9UKU9,False,False,,False,False,,False,False,
2396,Q9Y5C1,False,False,,True,False,,False,False,
2397,Q9BY76,False,False,,False,False,,False,False,
2398,Q86XS5,False,False,,False,False,,False,False,
2399,Q8NI99,False,False,,False,False,,False,False,
2400,O43827,False,False,,False,False,,False,False,
2401,P23352,False,False,,True,False,,False,False,
2402,P04083,False,False,,False,False,,False,False,
2403,A6NMY6,False,False,,False,False,,False,False,
2404,P28039,False,False,,False,False,,False,False,
2405,P19801,False,False,,False,False,,False,False,
2406,P02743,False,False,,False,False,,False,False,
2407,P02647,False,False,,False,False,,False,False,
2408,P02652,False,False,,False,False,,False,False,
2409,P06727,False,False,,False,False,,False,False,
2410,Q6Q788,False,False,,False,False,,False,False,
2411,P04114,False,False,,False,False,,False,False,
2412,P02654,False,False,,False,False,,False,False,
2413,P02655,False,False,,False,False,,False,False,
2414,P02656,False,False,,False,False,,False,False,
2415,P55056,False,False,,False,False,,False,False,
2416,P05090,False,False,,False,False,,False,False,
2417,P02649,False,False,,False,False,,False,False,
2418,Q13790,False,False,,False,False,,False,False,
2419,P02749,False,False,,False,False,,False,False,
2420,O14791,False,False,,False,False,,False,False,
2421,Q9BPW4,False,False,,False,False,,False,False,
2422,O95445,False,False,,False,False,,False,False,
2423,Q9BUR5,False,False,,False,False,,False,False,
2424,P54793,False,False,,False,False,,False,False,
2425,Q5FYB1,False,False,,False,False,,False,False,
2426,Q5FYB0,False,False,,False,False,,False,False,
2427,Q6UWY0,False,False,,False,False,,False,False,
2428,Q96L15,False,False,,False,False,,False,False,
2429,P07306,True,False,,False,False,,False,False,
2430,P42127,False,False,,False,False,,False,False,
2431,Q9BXN1,False,False,,False,False,,False,False,
2432,P25311,False,False,,False,False,,False,False,
2434,Q9P2W7,False,False,,False,False,,False,False,
2435,Q96GW7,False,False,,False,False,,False,False,
2436,P06276,False,False,,False,False,,False,False,
2437,P02818,False,False,,False,False,,False,False,
2438,P21810,False,False,,False,False,,False,False,
2439,Q8N8U9,False,False,,False,False,,False,False,
2440,Q9Y3E2,False,False,,False,False,,False,False,
2441,Q53S33,False,False,,False,False,,False,False,
2442,P17213,False,False,,False,False,,False,False,
2443,Q9NP55,False,False,,False,False,,False,False,
2444,Q96DR5,False,False,,False,False,,False,False,
2445,Q9BQP9,False,False,,False,False,,False,False,
2446,Q8TDL5,False,False,,False,False,,False,False,
2447,Q8N4F0,False,False,,False,False,,False,False,
2448,P59826,False,False,,False,False,,False,False,
2449,P59827,False,False,,False,False,,False,False,
2450,Q8NFQ5,False,False,,False,False,,False,False,
2451,Q8NFQ6,False,False,,False,False,,False,False,
2452,Q9C0B6,False,False,,False,False,,False,False,
2453,Q76B58,False,False,,False,False,,False,False,
2454,Q075Z2,False,False,,False,False,,False,False,
2455,A6NE02,False,False,,False,False,,False,False,
2456,P43251,False,False,,False,False,,False,False,
2457,Q13410,False,False,,False,True,Possible_receptor,False,False,
2458,Q8TAV5,False,False,,False,False,,False,False,
2459,C9JXX5,False,False,,False,False,,False,False,
2460,Q9H741,False,False,,False,False,,False,False,
2461,Q69YU5,False,False,,False,False,,False,False,
2462,Q9H972,False,False,,False,False,,False,False,
2463,A6NNL5,False,False,,False,False,,False,False,
2464,Q6UX73,False,False,,False,False,,False,False,
2465,Q0P5P2,False,False,,False,False,,False,False,
2466,Q6UX52,False,False,,False,False,,False,False,
2467,Q8WWF1,False,False,,False,False,,False,False,
2468,P02745,False,False,,False,False,,False,False,
2469,P02746,False,False,,False,False,,False,False,
2470,Q07021,False,False,,False,False,,False,False,
2471,P02747,False,False,,False,False,,False,False,
2472,O75973,False,False,,False,False,,False,False,
2473,Q7Z5L3,False,False,,False,False,,False,False,
2474,Q5VWW1,False,False,,False,False,,False,False,
2475,Q86Z23,False,False,,False,False,,False,False,
2476,Q9BXJ1,False,False,,False,False,,False,False,
2477,Q9BXJ5,False,False,,False,False,,False,False,
2478,Q9BXJ4,False,False,,False,False,,False,False,
2479,Q9BXJ0,False,False,,False,False,,False,False,
2480,Q9BXI9,False,False,,False,False,,False,False,
2481,Q9BXJ2,False,False,,False,False,,False,False,
2482,P60827,False,False,,False,False,,False,False,
2483,B2RNN3,False,False,,False,False,,False,False,
2484,Q9NZP8,False,False,,False,False,,False,False,
2485,P06681,False,False,,False,False,,False,False,
2486,C9J442,False,False,,False,False,,False,False,
2487,Q9Y426,False,False,,False,False,,False,False,
2488,Q9H1Z8,False,False,,False,False,,False,False,
2489,Q6UXQ4,False,False,,False,False,,False,False,
2490,Q8N8R5,False,False,,False,False,,False,False,
2491,P01024,False,False,,False,False,,False,False,
2492,Q6P1S2,False,False,,False,False,,False,False,
2493,Q8NDZ4,False,False,,False,False,,False,False,
2494,P0C0L4,False,False,,False,False,,False,False,
2495,P0C0L5,False,False,,False,False,,False,False,
2496,P04003,False,False,,False,False,,False,False,
2497,P20851,False,False,,False,False,,False,False,
2498,Q17RF5,False,False,,False,False,,False,False,
2499,Q5BLP8,False,False,,False,False,,False,False,
2500,P01031,False,False,,False,False,,False,False,
2501,Q86SI9,False,False,,False,False,,False,False,
2502,Q6UWT4,False,False,,False,False,,False,False,
2503,P13671,False,False,,False,False,,False,False,
2504,Q86T20,False,False,,False,False,,False,False,
2505,Q7Z4R8,False,False,,False,False,,False,False,
2506,Q6UXA7,False,False,,False,False,,False,False,
2507,P10643,False,False,,False,False,,False,False,
2508,Q96L11,False,False,,False,False,,False,False,
2509,P07358,False,False,,False,False,,False,False,
2510,P07360,False,False,,False,False,,False,False,
2511,Q6ZRZ4,False,False,,False,False,,False,False,
2512,Q96LT7,False,False,,False,False,,False,False,
2513,O75493,False,False,,False,False,,False,False,
2514,P23280,False,False,,False,False,,False,False,
2515,P27797,False,False,,False,False,,False,False,
2516,O43852,False,False,,False,False,,False,False,
2517,P40121,False,False,,False,False,,False,False,
2518,Q16568,False,False,,False,False,,False,False,
2519,P49662,False,False,,False,False,,False,False,
2520,Q8IUK8,False,False,,False,False,,False,False,
2521,Q6UW01,False,False,,False,False,,False,False,
2522,Q9NTU7,False,False,,False,False,,False,False,
2523,Q6UXH8,False,False,,False,False,,False,False,
2524,Q96EE4,False,False,,False,False,,False,False,
2525,Q9H6E4,False,False,,False,False,,False,False,
2526,Q9BQI4,False,False,,False,False,,False,False,
2527,Q76M96,False,False,,False,False,,False,False,
2528,I3L3R5,False,False,,False,False,,False,False,
2529,P08571,True,False,,False,False,,False,False,
2530,Q86VB7,True,False,,False,False,,False,False,
2531,Q9NR16,True,False,,False,False,,False,False,
2532,O43866,False,False,,False,False,,False,False,
2535,Q5VXM1,False,False,,False,False,,False,False,
2536,Q15517,False,False,,False,False,,False,False,
2537,Q2WEN9,False,False,,False,False,,False,False,
2538,Q9NZK5,False,False,,False,False,,False,False,
2539,Q9UNI1,False,False,,False,False,,False,False,
2540,P08217,False,False,,False,False,,False,False,
2541,P08218,False,False,,False,False,,False,False,
2542,Q5XG92,False,False,,False,False,,False,False,
2543,Q6NT32,False,False,,False,False,,False,False,
2544,P11597,False,False,,False,False,,False,False,
2545,P00751,False,False,,False,False,,False,False,
2546,P0CG36,False,False,,False,False,,False,False,
2547,P00746,False,False,,False,False,,False,False,
2548,P08603,False,False,,False,False,,False,False,
2549,Q03591,False,False,,False,False,,False,False,
2550,P36980,False,False,,False,False,,False,False,
2551,Q02985,False,False,,False,False,,False,False,
2552,Q92496,False,False,,False,False,,False,False,
2553,Q9BXR6,False,False,,False,False,,False,False,
2554,P05156,False,False,,False,False,,False,False,
2555,P27918,False,False,,False,False,,False,False,
2556,P0DN87,False,False,,False,False,,False,False,
2557,Q99674,False,False,,True,False,,False,False,
2558,O15335,False,False,,False,False,,False,False,
2559,Q6NUI6,False,False,,False,False,,False,False,
2560,P10645,False,False,,False,False,,False,False,
2561,P05060,False,False,,False,False,,False,False,
2562,P36222,False,False,,False,False,,False,False,
2563,Q15782,False,False,,False,False,,False,False,
2564,Q9BZP6,False,False,,False,False,,False,False,
2565,Q9BWS9,False,False,,False,False,,False,False,
2566,Q13231,False,False,,False,False,,False,False,
2567,Q9H2X0,False,False,,False,False,,False,False,
2568,Q9BU40,False,False,,False,False,,False,False,
2569,Q6WN34,False,False,,False,False,,False,False,
2570,Q7L1S5,False,False,,False,False,,False,False,
2571,Q86X52,False,False,,False,False,,False,False,
2572,O75339,False,False,,False,False,,False,False,
2573,Q8IUL8,False,False,,False,False,,False,False,
2574,A8K7I4,False,False,,True,False,,False,False,
2575,Q9UQC9,False,False,,True,False,,False,False,
2576,A5D8T8,False,False,,False,False,,False,False,
2577,Q6UXF7,False,False,,False,False,,False,False,
2578,Q8NCF0,False,False,,False,False,,False,False,
2579,Q6UXS0,False,False,,False,False,,False,False,
2580,P05452,False,False,,False,False,,False,False,
2581,P04118,False,False,,False,False,,False,False,
2582,A2RUU4,False,False,,False,False,,False,False,
2583,Q6UWE3,False,False,,False,False,,False,False,
2584,P10909,False,False,,False,False,,False,False,
2585,Q15846,False,False,,False,False,,False,False,
2586,P23946,False,False,,False,False,,False,False,
2587,Q96KN2,False,False,,False,False,,False,False,
2588,Q8N129,False,False,,False,False,,False,False,
2589,O43405,False,False,,False,False,,False,False,
2590,Q03692,False,False,,True,False,,False,False,
2591,P12107,False,False,,True,False,,False,False,
2592,P13942,False,False,,True,False,,False,False,
2593,Q99715,False,False,,True,False,,False,False,
2594,Q05707,False,False,,True,False,,False,False,
2595,P39059,False,False,,True,False,,False,False,
2596,Q07092,False,False,,True,False,,False,False,
2597,Q9UMD9,False,False,,True,False,,False,False,
2598,P39060,False,False,,True,False,,False,False,
2599,Q14993,False,False,,True,False,,False,False,
2600,P02452,False,False,,True,False,,False,False,
2601,P08123,False,False,,True,False,,False,False,
2602,Q9P218,False,False,,True,False,,False,False,
2603,Q96P44,False,False,,True,False,,False,False,
2604,Q8NFW1,False,False,,True,False,,False,False,
2605,Q17RW2,False,False,,True,False,,False,False,
2606,Q96A83,False,False,,True,False,,False,False,
2607,Q8IZC6,False,False,,True,False,,False,False,
2608,Q2UY09,False,False,,True,False,,False,False,
2609,P02458,False,False,,True,False,,False,False,
2610,P02461,False,False,,True,False,,False,False,
2611,P02462,False,False,,True,False,,False,False,
2612,P08572,False,False,,True,False,,False,False,
2613,Q01955,False,False,,True,False,,False,False,
2614,P53420,False,False,,True,False,,False,False,
2615,P29400,False,False,,True,False,,False,False,
2616,Q14031,False,False,,True,False,,False,False,
2617,P20908,False,False,,True,False,,False,False,
2618,P05997,False,False,,True,False,,False,False,
2619,P25940,False,False,,True,False,,False,False,
2620,P12109,False,False,,True,False,,False,False,
2621,P12110,False,False,,True,False,,False,False,
2622,P12111,False,False,,True,False,,False,False,
2623,A8TX70,False,False,,True,False,,False,False,
2624,A6NMZ7,False,False,,True,False,,False,False,
2625,Q02388,False,False,,True,False,,False,False,
2626,P27658,False,False,,True,False,,False,False,
2627,P25067,False,False,,True,False,,False,False,
2628,P20849,False,False,,True,False,,False,False,
2629,Q14055,False,False,,True,False,,False,False,
2630,Q14050,False,False,,True,False,,False,False,
2631,Q9Y6Z7,False,False,,False,False,,False,False,
2632,Q9BWP8,False,False,,False,False,,False,False,
2633,P49747,False,False,,True,False,,False,False,
2634,P00450,False,False,,False,False,,False,False,
2635,P15085,False,False,,False,False,,False,False,
2636,P48052,False,False,,False,False,,False,False,
2637,Q9UI42,False,False,,False,False,,False,False,
2638,Q8WXQ8,False,False,,False,False,,False,False,
2639,Q8N4T0,False,False,,False,False,,False,False,
2640,Q8IZJ3,False,False,,False,False,,False,False,
2641,P15086,False,False,,False,False,,False,False,
2642,Q96IY4,False,False,,False,False,,False,False,
2643,P16870,False,False,,False,False,,False,False,
2644,P15169,False,False,,False,False,,False,False,
2645,P22792,False,False,,False,False,,False,False,
2646,Q9Y646,False,False,,False,False,,False,False,
2647,Q96SM3,False,False,,False,False,,False,False,
2648,Q8N436,False,False,,False,False,,False,False,
2649,Q66K79,False,False,,False,False,,False,False,
2650,Q2VPA4,False,False,,False,False,,False,False,
2651,O75629,False,False,,False,False,,False,False,
2652,Q8IUH2,False,False,,False,False,,False,False,
2653,Q6UXH1,False,False,,False,False,,False,False,
2654,P24387,False,False,,False,False,,False,False,
2655,P16562,False,False,,False,False,,False,False,
2656,P54108,False,False,,False,False,,False,False,
2657,Q9H336,False,False,,False,False,,False,False,
2658,Q9H0B8,False,False,,False,False,,False,False,
2660,P02741,False,False,,False,False,,False,False,
2661,Q9NQ79,False,False,,False,False,,False,False,
2662,O75718,False,False,,False,False,,False,False,
2663,P47710,False,False,,False,False,,False,False,
2664,P05814,False,False,,False,False,,False,False,
2665,P07498,False,False,,False,False,,False,False,
2666,P01037,False,False,,False,False,,False,False,
2667,P09228,False,False,,False,False,,False,False,
2668,P01034,False,False,,False,False,,False,False,
2669,P01036,False,False,,False,False,,False,False,
2670,P28325,False,False,,False,False,,False,False,
2671,Q15828,False,False,,False,False,,False,False,
2672,O76096,False,False,,False,False,,False,False,
2673,O60676,False,False,,False,False,,False,False,
2674,Q5W186,False,False,,False,False,,False,False,
2675,Q9H4G1,False,False,,False,False,,False,False,
2676,Q9H114,False,False,,False,False,,False,False,
2677,P29279,False,False,,True,False,,False,False,
2678,Q96CG8,False,False,,False,False,,False,False,
2679,P17538,False,False,,False,False,,False,False,
2680,Q6GPI1,False,False,,False,False,,False,False,
2681,P07858,False,False,,False,False,,False,False,
2682,P07339,False,False,,False,False,,False,False,
2683,Q6UXB2,False,False,,False,False,,False,False,
2684,Q9H7Y0,False,False,,False,False,,False,False,
2685,Q8WUJ1,False,False,,False,False,,False,False,
2686,O00622,False,False,,True,False,,False,False,
2687,Q9NRR1,False,False,,False,False,,False,False,
2688,Q8N907,False,False,,False,False,,False,False,
2689,P09172,False,False,,False,False,,False,False,
2690,P81605,False,False,,False,False,,False,False,
2691,P07585,False,False,,False,False,,False,False,
2692,O75398,False,False,,False,False,,False,False,
2693,P59665,False,False,,False,False,,False,False,
2694,P59666,False,False,,False,False,,False,False,
2695,P12838,False,False,,False,False,,False,False,
2696,Q01523,False,False,,False,False,,False,False,
2697,Q01524,False,False,,False,False,,False,False,
2698,P60022,False,False,,False,False,,False,False,
2699,P81534,False,False,,False,False,,False,False,
2700,Q8WTQ1,False,False,,False,False,,False,False,
2701,Q8NG35,False,False,,False,False,,False,False,
2702,Q8N104,False,False,,False,False,,False,False,
2703,Q8IZN7,False,False,,False,False,,False,False,
2704,Q8NET1,False,False,,False,False,,False,False,
2705,Q30KQ9,False,False,,False,False,,False,False,
2706,Q30KQ8,False,False,,False,False,,False,False,
2707,Q30KQ7,False,False,,False,False,,False,False,
2708,Q30KQ6,False,False,,False,False,,False,False,
2709,Q30KQ5,False,False,,False,False,,False,False,
2710,Q30KQ4,False,False,,False,False,,False,False,
2711,Q96PH6,False,False,,False,False,,False,False,
2712,Q8N690,False,False,,False,False,,False,False,
2713,Q5J5C9,False,False,,False,False,,False,False,
2714,Q8N688,False,False,,False,False,,False,False,
2715,Q8NES8,False,False,,False,False,,False,False,
2716,Q8N687,False,False,,False,False,,False,False,
2717,Q9BYW3,False,False,,False,False,,False,False,
2718,Q9H1M4,False,False,,False,False,,False,False,
2719,Q7Z7B8,False,False,,False,False,,False,False,
2720,Q9H1M3,False,False,,False,False,,False,False,
2721,Q30KQ2,False,False,,False,False,,False,False,
2722,P59861,False,False,,False,False,,False,False,
2723,Q7Z7B7,False,False,,False,False,,False,False,
2724,Q30KQ1,False,False,,False,False,,False,False,
2725,Q4QY38,False,False,,False,False,,False,False,
2726,Q30KP9,False,False,,False,False,,False,False,
2727,Q30KP8,False,False,,False,False,,False,False,
2728,O15263,False,False,,False,False,,False,False,
2729,Q6UWP2,False,False,,False,False,,False,False,
2730,Q6UX07,False,False,,False,False,,False,False,
2731,Q6PKH6,False,False,,False,False,,False,False,
2732,A6NNS2,False,False,,False,False,,False,False,
2733,O94907,False,False,,False,False,,False,False,
2734,Q9UBU2,False,False,,False,False,,False,False,
2735,Q9UBP4,False,False,,False,False,,False,False,
2736,Q9UBT3,False,False,,False,False,,False,False,
2737,Q9UK85,False,False,,False,False,,False,False,
2738,Q9UGM3,False,False,,False,False,,False,False,
2739,Q6E0U4,False,False,,False,False,,False,False,
2740,Q13316,False,False,,False,False,,False,False,
2741,P24855,False,False,,False,False,,False,False,
2742,Q92874,False,False,,False,False,,False,False,
2743,Q13609,False,False,,False,False,,False,False,
2744,Q9UHL4,False,False,,False,False,,False,False,
2745,Q07507,False,False,,True,False,,False,False,
2746,Q8NBI3,False,False,,False,False,,False,False,
2747,Q9NZW4,False,False,,False,False,,False,False,
2748,Q16610,False,False,,False,False,,False,False,
2749,O94769,False,False,,False,False,,False,False,
2750,Q14507,False,False,,False,False,,False,False,
2751,P56851,False,False,,False,False,,False,False,
2752,O43854,False,False,,True,False,,False,False,
2753,P05305,False,False,,False,False,,False,False,
2754,P20800,False,False,,False,False,,False,False,
2755,P14138,False,False,,False,False,,False,False,
2756,O95967,False,False,,False,False,,False,False,
2757,Q8IUX8,False,False,,True,False,,False,False,
2758,Q9UHF1,False,False,,True,False,,False,False,
2759,Q99944,False,False,,True,False,,False,False,
2760,Q63HQ2,False,False,,False,False,,False,False,
2761,P15502,False,False,,False,False,,False,False,
2762,Q96BH3,False,False,,False,False,,False,False,
2763,Q5UCC4,False,False,,False,False,,False,False,
2764,Q96A84,False,False,,False,False,,False,False,
2765,Q9BXX0,False,False,,True,False,,False,False,
2766,Q9NT22,False,False,,False,False,,False,False,
2767,Q9NRM1,False,False,,False,False,,False,False,
2768,O94919,False,False,,False,False,,False,False,
2769,P21128,False,False,,False,False,,False,False,
2770,Q6UWT2,False,False,,False,False,,False,False,
2771,Q13822,False,False,,False,False,,False,False,
2772,O14638,False,False,,False,False,,False,False,
2773,Q9UJA9,False,False,,False,False,,False,False,
2774,O75356,False,False,,False,False,,False,False,
2775,O75354,False,False,,False,False,,False,False,
2776,Q9UM22,False,False,,False,False,,False,False,
2777,Q5JZY3,True,False,,True,False,,False,False,
2778,Q9H6B9,False,False,,False,False,,False,False,
2779,O95925,False,False,,False,False,,False,False,
2780,Q99645,False,False,,False,False,,False,False,
2781,Q9NQ30,False,False,,False,False,,False,False,
2782,Q9UBQ6,False,False,,False,False,,False,False,
2783,Q5T1H1,False,False,,False,False,,False,False,
2784,P00742,False,False,,False,False,,False,False,
2785,P03951,False,False,,False,False,,False,False,
2786,P00748,False,False,,False,False,,False,False,
2787,P00488,False,False,,False,False,,False,False,
2788,P05160,False,False,,False,False,,False,False,
2789,P00734,False,False,,False,False,,False,False,
2790,P13726,False,False,,False,False,,False,False,
2791,P12259,False,False,,False,False,,False,False,
2792,P08709,False,False,,False,False,,False,False,
2793,P00451,False,False,,False,False,,False,False,
2794,P00740,False,False,,False,False,,False,False,
2795,Q6UXB0,False,False,,False,False,,False,False,
2796,Q6UXT8,False,False,,False,False,,False,False,
2797,Q6UX46,False,False,,False,False,,False,False,
2798,Q8WUF8,False,False,,False,False,,False,False,
2799,Q6UWF9,False,False,,False,False,,False,False,
2800,Q9UFP1,False,False,,False,False,,False,False,
2801,Q7Z5A9,False,False,,False,False,,False,False,
2802,Q7Z5A8,False,False,,False,False,,False,False,
2803,Q96LR4,False,False,,False,False,,False,False,
2804,Q7Z5A7,False,False,,False,False,,False,False,
2805,Q96MK3,False,False,,False,False,,False,False,
2806,Q8IXL6,False,False,,False,False,,False,False,
2807,Q9BRX8,False,False,,False,False,,False,False,
2808,A6NFZ4,False,False,,False,False,,False,False,
2809,Q8N5W8,False,False,,False,False,,False,False,
2810,P98173,False,False,,False,False,,False,False,
2811,Q96BQ1,False,False,,False,False,,False,False,
2812,P23142,False,False,,False,False,,False,False,
2813,P98095,False,False,,False,False,,False,False,
2814,Q9UBX5,False,False,,True,False,,False,False,
2815,Q53RD9,False,False,,True,False,,False,False,
2816,P35556,False,False,,False,False,,False,False,
2817,Q75N90,False,False,,False,False,,False,False,
2818,Q9Y6R7,False,False,,False,False,,False,False,
2819,O60667,True,False,,False,False,,False,False,
2820,O00602,False,False,,False,False,,False,False,
2821,Q15485,False,False,,False,False,,False,False,
2822,O75636,False,False,,False,False,,False,False,
2823,Q8NFU4,False,False,,False,False,,False,False,
2824,Q9UGM5,False,False,,False,False,,False,False,
2825,P02671,False,False,,False,False,,False,False,
2826,P02675,False,False,,False,False,,False,False,
2827,P02679,False,False,,False,False,,False,False,
2828,Q08830,False,False,,False,False,,False,False,
2829,Q14314,False,False,,False,False,,False,False,
2830,Q8TAL6,False,False,,False,False,,False,False,
2831,Q86VR8,False,False,,False,False,,False,False,
2832,Q06828,False,False,,False,False,,False,False,
2833,P02751,False,False,,True,False,,False,False,
2834,Q4ZHG4,False,False,,False,False,,False,False,
2835,Q5VTL7,False,False,,False,False,,False,False,
2836,P41439,False,False,,False,False,,False,False,
2837,Q5H8C1,False,False,,True,False,,False,False,
2838,P0C091,False,False,,True,False,,False,False,
2839,Q92765,False,False,,False,False,,False,False,
2840,P19883,False,False,,False,False,,False,False,
2841,Q12841,False,False,,False,False,,False,False,
2842,O95633,False,False,,False,False,,False,False,
2843,Q6MZW2,False,False,,False,False,,False,False,
2844,Q8N475,False,False,,False,False,,False,False,
2845,Q9BTY2,False,False,,False,False,,False,False,
2846,Q10472,False,False,,False,False,,False,False,
2847,Q10471,False,False,,False,False,,False,False,
2848,Q14393,False,False,,False,False,,False,False,
2849,P32455,False,False,,False,False,,False,False,
2850,P02774,False,False,,False,False,,False,False,
2851,Q9NXC2,False,False,,False,False,,False,False,
2852,Q3B7J2,False,False,,False,False,,False,False,
2853,Q92820,False,False,,False,False,,False,False,
2854,P01286,False,False,,False,False,,False,False,
